Afghanistan,2020-04-21,35,2,0.899,0.051,,
Afghanistan,2020-04-22,61,1,1.567,0.026,,
Afghanistan,2020-04-23,84,4,2.158,0.103,,
Afghanistan,2020-04-24,105,2,2.697,0.051,,
Afghanistan,2020-04-25,70,1,1.798,0.026,,
Afghanistan,2020-04-26,112,4,2.877,0.103,,
Afghanistan,2020-04-27,68,10,1.747,0.257,,
Afghanistan,2020-04-28,172,0,4.418,0,,
Afghanistan,2020-04-29,124,3,3.185,0.077,,
Afghanistan,2020-04-30,122,0,3.134,0,,
Afghanistan,2020-05-01,222,4,5.703,0.103,,
Afghanistan,2020-05-02,164,4,4.213,0.103,,
Afghanistan,2020-05-03,134,4,3.442,0.103,,
Afghanistan,2020-05-04,235,13,6.037,0.334,,
Afghanistan,2020-05-05,190,5,4.881,0.128,,
Afghanistan,2020-05-06,330,5,8.477,0.128,,
Afghanistan,2020-05-07,168,9,4.316,0.231,,
Afghanistan,2020-05-08,171,2,4.393,0.051,,
Afghanistan,2020-05-09,215,3,5.523,0.077,,
Afghanistan,2020-05-10,255,6,6.55,0.154,,
Afghanistan,2020-05-11,369,5,9.479,0.128,,
Afghanistan,2020-05-12,285,2,7.321,0.051,,
Afghanistan,2020-05-13,280,5,7.193,0.128,,
Afghanistan,2020-05-14,259,3,6.653,0.077,,
Afghanistan,2020-05-15,113,6,2.903,0.154,,
Afghanistan,2020-05-16,1063,32,27.307,0.822,,
Afghanistan,2020-05-17,0,0,0,0,,
Afghanistan,2020-05-18,262,1,6.73,0.026,,
Afghanistan,2020-05-19,408,4,10.481,0.103,,
Afghanistan,2020-05-20,581,5,14.925,0.128,,
Afghanistan,2020-05-21,492,9,12.639,0.231,,
Afghanistan,2020-05-22,531,6,13.64,0.154,,
Afghanistan,2020-05-23,540,12,13.872,0.308,,
Afghanistan,2020-05-24,782,11,20.088,0.283,,
Afghanistan,2020-05-25,584,2,15.002,0.051,,
Afghanistan,2020-05-26,591,1,15.182,0.026,,
Afghanistan,2020-05-27,658,1,16.903,0.026,,
Afghanistan,2020-05-28,625,7,16.055,0.18,,
Afghanistan,2020-05-29,580,8,14.899,0.206,,
Afghanistan,2020-05-30,623,11,16.004,0.283,,
Afghanistan,2020-05-31,866,3,22.246,0.077,,
Afghanistan,2020-06-01,680,8,17.468,0.206,,
Afghanistan,2020-06-02,545,8,14,0.206,,
Angola,2020-03-22,2,0,0.061,0,,
Angola,2020-03-23,0,0,0,0,,
Angola,2020-03-24,0,0,0,0,,
Angola,2020-03-25,0,0,0,0,,
Angola,2020-03-26,0,0,0,0,,
Angola,2020-03-27,1,0,0.03,0,,
Angola,2020-03-28,1,0,0.03,0,,
Angola,2020-03-29,0,0,0,0,,
Angola,2020-03-30,3,2,0.091,0.061,,
Angola,2020-03-31,0,0,0,0,,
Angola,2020-04-01,0,0,0,0,,
Angola,2020-04-02,1,0,0.03,0,,
Angola,2020-04-03,0,0,0,0,,
Angola,2020-04-04,0,0,0,0,,
Angola,2020-04-05,2,0,0.061,0,,
Angola,2020-04-06,4,0,0.122,0,,
Angola,2020-04-07,2,0,0.061,0,,
Angola,2020-04-08,1,0,0.03,0,,
Angola,2020-04-09,2,0,0.061,0,,
Angola,2020-04-10,0,0,0,0,,
Angola,2020-04-11,0,0,0,0,,
Angola,2020-04-12,0,0,0,0,,
Angola,2020-04-13,0,0,0,0,,
Angola,2020-04-14,0,0,0,0,,
Angola,2020-04-15,0,0,0,0,,
Angola,2020-04-16,0,0,0,0,,
Angola,2020-04-17,0,0,0,0,,
Angola,2020-04-18,0,0,0,0,,
Angola,2020-04-19,5,0,0.152,0,,
Angola,2020-04-20,0,0,0,0,,
Angola,2020-04-21,0,0,0,0,,
Angola,2020-04-22,0,0,0,0,,
Angola,2020-04-23,0,0,0,0,,
Angola,2020-04-24,1,0,0.03,0,,
Angola,2020-04-25,0,0,0,0,,
Angola,2020-04-26,0,0,0,0,,
Angola,2020-04-27,1,0,0.03,0,,
Angola,2020-04-28,1,0,0.03,0,,
Angola,2020-04-29,0,0,0,0,,
Angola,2020-04-30,0,0,0,0,,
Angola,2020-05-01,0,0,0,0,,
Angola,2020-05-02,2,0,0.061,0,,
Angola,2020-05-03,6,0,0.183,0,,
Angola,2020-05-04,0,0,0,0,,
Angola,2020-05-05,0,0,0,0,,
Angola,2020-05-06,1,0,0.03,0,,
Angola,2020-05-07,0,0,0,0,,
Angola,2020-05-08,0,0,0,0,,
Angola,2020-05-09,7,0,0.213,0,,
Angola,2020-05-10,0,0,0,0,,
Angola,2020-05-11,2,0,0.061,0,,
Angola,2020-05-12,0,0,0,0,,
Angola,2020-05-13,0,0,0,0,,
Angola,2020-05-14,0,0,0,0,,
Angola,2020-05-15,3,0,0.091,0,,
Angola,2020-05-16,0,0,0,0,,
Angola,2020-05-17,0,0,0,0,,
Angola,2020-05-18,0,0,0,0,,
Angola,2020-05-19,0,0,0,0,,
Angola,2020-05-20,2,0,0.061,0,,
Angola,2020-05-21,2,1,0.061,0.03,,
Angola,2020-05-22,6,0,0.183,0,,
Angola,2020-05-23,2,0,0.061,0,,
Angola,2020-05-24,0,0,0,0,,
Angola,2020-05-25,9,1,0.274,0.03,,
Angola,2020-05-26,0,0,0,0,,
Angola,2020-05-27,2,0,0.061,0,,
Angola,2020-05-28,0,0,0,0,,
Angola,2020-05-29,2,0,0.061,0,,
Angola,2020-05-30,4,0,0.122,0,,
Angola,2020-05-31,7,0,0.213,0,,
Angola,2020-06-01,2,0,0.061,0,,
Angola,2020-06-02,0,0,0,0,,
Anguilla,2020-03-27,2,0,133.316,0,,
Anguilla,2020-03-28,0,0,0,0,,
Anguilla,2020-03-29,0,0,0,0,,
Anguilla,2020-03-30,0,0,0,0,,
Anguilla,2020-03-31,0,0,0,0,,
Anguilla,2020-04-01,0,0,0,0,,
Anguilla,2020-04-02,0,0,0,0,,
Anguilla,2020-04-03,1,0,66.658,0,,
Anguilla,2020-04-04,0,0,0,0,,
Anguilla,2020-04-05,0,0,0,0,,
Anguilla,2020-04-06,0,0,0,0,,
Anguilla,2020-04-07,0,0,0,0,,
Anguilla,2020-04-08,0,0,0,0,,
Anguilla,2020-04-09,0,0,0,0,,
Anguilla,2020-04-10,0,0,0,0,,
Anguilla,2020-04-11,0,0,0,0,,
Anguilla,2020-04-12,0,0,0,0,,
Anguilla,2020-04-13,0,0,0,0,,
Anguilla,2020-04-14,0,0,0,0,,
Anguilla,2020-04-15,0,0,0,0,,
Anguilla,2020-04-16,0,0,0,0,,
Anguilla,2020-04-17,0,0,0,0,,
Anguilla,2020-04-18,0,0,0,0,,
Anguilla,2020-04-19,0,0,0,0,,
Anguilla,2020-04-20,0,0,0,0,,
Anguilla,2020-04-21,0,0,0,0,,
Anguilla,2020-04-22,0,0,0,0,,
Anguilla,2020-04-23,0,0,0,0,,
Anguilla,2020-04-24,0,0,0,0,,
Anguilla,2020-04-25,0,0,0,0,,
Anguilla,2020-04-26,0,0,0,0,,
Anguilla,2020-04-27,0,0,0,0,,
Anguilla,2020-04-28,0,0,0,0,,
Anguilla,2020-04-29,0,0,0,0,,
Anguilla,2020-04-30,0,0,0,0,,
Anguilla,2020-05-01,0,0,0,0,,
Anguilla,2020-05-02,0,0,0,0,,
Anguilla,2020-05-03,0,0,0,0,,
Anguilla,2020-05-04,0,0,0,0,,
Anguilla,2020-05-05,0,0,0,0,,
Anguilla,2020-05-06,0,0,0,0,,
Anguilla,2020-05-07,0,0,0,0,,
Anguilla,2020-05-08,0,0,0,0,,
Anguilla,2020-05-09,0,0,0,0,,
Anguilla,2020-05-10,0,0,0,0,,
Anguilla,2020-05-11,0,0,0,0,,
Anguilla,2020-05-12,0,0,0,0,,
Anguilla,2020-05-13,0,0,0,0,,
Anguilla,2020-05-14,0,0,0,0,,
Anguilla,2020-05-15,0,0,0,0,,
Anguilla,2020-05-16,0,0,0,0,,
Anguilla,2020-05-17,0,0,0,0,,
Anguilla,2020-05-18,0,0,0,0,,
Anguilla,2020-05-19,0,0,0,0,,
Anguilla,2020-05-20,0,0,0,0,,
Anguilla,2020-05-21,0,0,0,0,,
Anguilla,2020-05-22,0,0,0,0,,
Anguilla,2020-05-23,0,0,0,0,,
Anguilla,2020-05-24,0,0,0,0,,
Anguilla,2020-05-25,0,0,0,0,,
Anguilla,2020-05-26,0,0,0,0,,
Anguilla,2020-05-27,0,0,0,0,,
Anguilla,2020-05-28,0,0,0,0,,
Anguilla,2020-05-29,0,0,0,0,,
Anguilla,2020-05-30,0,0,0,0,,
Anguilla,2020-05-31,0,0,0,0,,
Anguilla,2020-06-01,0,0,0,0,,
Anguilla,2020-06-02,0,0,0,0,,
Albania,2020-03-09,2,0,0.695,0,,
Albania,2020-03-10,4,0,1.39,0,,
Albania,2020-03-11,4,0,1.39,0,,
Albania,2020-03-12,1,1,0.347,0.347,,
Albania,2020-03-13,12,0,4.17,0,,
Albania,2020-03-14,10,0,3.475,0,,
Albania,2020-03-15,5,0,1.737,0,,
Albania,2020-03-16,4,0,1.39,0,,
Albania,2020-03-17,9,0,3.127,0,,
Albania,2020-03-18,4,0,1.39,0,,
Albania,2020-03-19,4,1,1.39,0.347,,
Albania,2020-03-20,11,0,3.822,0,,
Albania,2020-03-21,0,0,0,0,,
Albania,2020-03-22,6,0,2.085,0,,
Albania,2020-03-23,13,0,4.517,0,,
Albania,2020-03-24,11,2,3.822,0.695,,
Albania,2020-03-25,23,1,7.992,0.347,,
Albania,2020-03-26,23,0,7.992,0,,
Albania,2020-03-27,28,1,9.73,0.347,,
Albania,2020-03-28,12,3,4.17,1.042,,
Albania,2020-03-29,11,1,3.822,0.347,,
Albania,2020-03-30,15,0,5.212,0,,
Albania,2020-03-31,11,2,3.822,0.695,,
Albania,2020-04-01,20,3,6.95,1.042,,
Albania,2020-04-02,16,0,5.56,0,,
Albania,2020-04-03,18,1,6.255,0.347,,
Albania,2020-04-04,27,1,9.382,0.347,,
Albania,2020-04-05,29,2,10.077,0.695,,
Albania,2020-04-06,28,2,9.73,0.695,,
Albania,2020-04-07,16,1,5.56,0.347,,
Albania,2020-04-08,6,0,2.085,0,,
Albania,2020-04-09,17,0,5.907,0,,
Albania,2020-04-10,9,1,3.127,0.347,,
Albania,2020-04-11,7,0,2.432,0,,
Albania,2020-04-12,17,0,5.907,0,,
Albania,2020-04-13,13,0,4.517,0,,
Albania,2020-04-14,21,0,7.297,0,,
Albania,2020-04-15,8,1,2.78,0.347,,
Albania,2020-04-16,19,1,6.602,0.347,,
Albania,2020-04-17,24,1,8.34,0.347,,
Albania,2020-04-18,21,0,7.297,0,,
Albania,2020-04-19,9,0,3.127,0,,
Albania,2020-04-20,14,0,4.865,0,,
Albania,2020-04-21,22,0,7.645,0,,
Albania,2020-04-22,25,0,8.687,0,,
Albania,2020-04-23,25,1,8.687,0.347,,
Albania,2020-04-24,29,0,10.077,0,,
Albania,2020-04-25,15,0,5.212,0,,
Albania,2020-04-26,34,0,11.815,0,,
Albania,2020-04-27,14,1,4.865,0.347,,
Albania,2020-04-28,10,0,3.475,0,,
Albania,2020-04-29,14,2,4.865,0.695,,
Albania,2020-04-30,16,1,5.56,0.347,,
Albania,2020-05-01,7,0,2.432,0,,
Albania,2020-05-02,9,0,3.127,0,,
Albania,2020-05-03,7,0,2.432,0,,
Albania,2020-05-04,6,0,2.085,0,,
Albania,2020-05-05,8,0,2.78,0,,
Albania,2020-05-06,17,0,5.907,0,,
Albania,2020-05-07,12,0,4.17,0,,
Albania,2020-05-08,10,0,3.475,0,,
Albania,2020-05-09,8,0,2.78,0,,
Albania,2020-05-10,6,0,2.085,0,,
Albania,2020-05-11,12,0,4.17,0,,
Albania,2020-05-12,4,0,1.39,0,,
Albania,2020-05-13,4,0,1.39,0,,
Albania,2020-05-14,4,0,1.39,0,,
Albania,2020-05-15,18,0,6.255,0,,
Albania,2020-05-16,18,0,6.255,0,,
Albania,2020-05-17,17,0,5.907,0,,
Albania,2020-05-18,13,0,4.517,0,,
Albania,2020-05-19,2,0,0.695,0,,
Albania,2020-05-20,1,0,0.347,0,,
Albania,2020-05-21,15,0,5.212,0,,
Albania,2020-05-22,5,0,1.737,0,,
Albania,2020-05-23,12,0,4.17,0,,
Albania,2020-05-24,8,0,2.78,0,,
Albania,2020-05-25,9,1,3.127,0.347,,
Albania,2020-05-26,6,0,2.085,0,,
Albania,2020-05-27,25,1,8.687,0.347,,
Albania,2020-05-28,21,0,7.297,0,,
Albania,2020-05-29,26,0,9.035,0,,
Albania,2020-05-30,23,0,7.992,0,,
Albania,2020-05-31,23,0,7.992,0,,
Albania,2020-06-01,15,0,5.212,0,,
Albania,2020-06-02,6,0,2.085,0,,
Andorra,2020-03-03,1,0,12.942,0,,
Andorra,2020-03-14,1,0,12.942,0,,
Andorra,2020-03-16,3,0,38.827,0,,
Andorra,2020-03-17,9,0,116.482,0,,
Andorra,2020-03-18,0,0,0,0,,
Andorra,2020-03-19,39,0,504.756,0,,
Andorra,2020-03-20,22,0,284.734,0,,
Andorra,2020-03-21,0,0,0,0,,
Andorra,2020-03-22,13,0,168.252,0,,
Andorra,2020-03-23,25,0,323.562,0,,
Andorra,2020-03-24,20,0,258.849,0,,
Andorra,2020-03-25,31,0,401.217,0,,
Andorra,2020-03-26,24,0,310.619,0,,
Andorra,2020-03-27,36,3,465.929,38.827,,
Andorra,2020-03-28,43,0,556.526,0,,
Andorra,2020-03-29,41,1,530.641,12.942,,
Andorra,2020-03-30,26,2,336.504,25.885,,
Andorra,2020-03-31,36,2,465.929,25.885,,
Andorra,2020-04-01,6,4,77.655,51.77,,
Andorra,2020-04-02,14,2,181.195,25.885,,
Andorra,2020-04-03,38,1,491.814,12.942,,
Andorra,2020-04-04,11,1,142.367,12.942,,
Andorra,2020-04-05,27,1,349.447,12.942,,
Andorra,2020-04-06,35,1,452.986,12.942,,
Andorra,2020-04-07,25,3,323.562,38.827,,
Andorra,2020-04-08,19,1,245.907,12.942,,
Andorra,2020-04-09,19,1,245.907,12.942,,
Andorra,2020-04-10,19,2,245.907,25.885,,
Andorra,2020-04-11,18,1,232.964,12.942,,
Andorra,2020-04-12,21,2,271.792,25.885,,
Andorra,2020-04-13,16,1,207.08,12.942,,
Andorra,2020-04-14,8,0,103.54,0,,
Andorra,2020-04-15,13,2,168.252,25.885,,
Andorra,2020-04-16,14,2,181.195,25.885,,
Andorra,2020-04-17,9,0,116.482,0,,
Andorra,2020-04-18,14,2,181.195,25.885,,
Andorra,2020-04-19,8,0,103.54,0,,
Andorra,2020-04-20,9,1,116.482,12.942,,
Andorra,2020-04-21,4,0,51.77,0,,
Andorra,2020-04-22,0,1,0,12.942,,
Andorra,2020-04-23,6,0,77.655,0,,
Andorra,2020-04-24,1,0,12.942,0,,
Andorra,2020-04-25,7,3,90.597,38.827,,
Andorra,2020-04-26,2,0,25.885,0,,
Andorra,2020-04-27,7,0,90.597,0,,
Andorra,2020-04-28,3,0,38.827,0,,
Andorra,2020-04-29,0,1,0,12.942,,
Andorra,2020-04-30,0,1,0,12.942,,
Andorra,2020-05-01,2,0,25.885,0,,
Andorra,2020-05-02,1,1,12.942,12.942,,
Andorra,2020-05-03,1,1,12.942,12.942,,
Andorra,2020-05-04,1,1,12.942,12.942,,
Andorra,2020-05-05,2,0,25.885,0,,
Andorra,2020-05-06,1,1,12.942,12.942,,
Andorra,2020-05-07,0,0,0,0,,
Andorra,2020-05-08,1,1,12.942,12.942,,
Andorra,2020-05-09,0,0,0,0,,
Andorra,2020-05-10,2,1,25.885,12.942,,
Andorra,2020-05-11,1,0,12.942,0,,
Andorra,2020-05-12,1,0,12.942,0,,
Andorra,2020-05-13,2,0,25.885,0,,
Andorra,2020-05-14,2,1,25.885,12.942,,
Andorra,2020-05-15,1,0,12.942,0,,
Andorra,2020-05-16,0,0,0,0,,
Andorra,2020-05-17,0,2,0,25.885,,
Andorra,2020-05-18,0,0,0,0,,
Andorra,2020-05-19,0,0,0,0,,
Andorra,2020-05-20,0,0,0,0,,
Andorra,2020-05-21,1,0,12.942,0,,
Andorra,2020-05-22,0,0,0,0,,
Andorra,2020-05-23,0,0,0,0,,
Andorra,2020-05-24,0,0,0,0,,
Andorra,2020-05-25,1,0,12.942,0,,
Andorra,2020-05-26,0,0,0,0,,
Andorra,2020-05-27,0,0,0,0,,
Andorra,2020-05-28,0,0,0,0,,
Andorra,2020-05-29,0,0,0,0,,
Andorra,2020-05-30,1,0,12.942,0,,
Andorra,2020-05-31,0,0,0,0,,
Andorra,2020-06-01,0,0,0,0,,
Andorra,2020-06-02,1,0,12.942,0,,
United Arab Emirates,2019-12-31,0,0,0,0,,
United Arab Emirates,2020-01-01,0,0,0,0,,
United Arab Emirates,2020-01-02,0,0,0,0,,
United Arab Emirates,2020-01-03,0,0,0,0,,
United Arab Emirates,2020-01-04,0,0,0,0,,
United Arab Emirates,2020-01-05,0,0,0,0,,
United Arab Emirates,2020-01-06,0,0,0,0,,
United Arab Emirates,2020-01-07,0,0,0,0,,
United Arab Emirates,2020-01-08,0,0,0,0,,
United Arab Emirates,2020-01-09,0,0,0,0,,
United Arab Emirates,2020-01-10,0,0,0,0,,
United Arab Emirates,2020-01-11,0,0,0,0,,
United Arab Emirates,2020-01-12,0,0,0,0,,
United Arab Emirates,2020-01-13,0,0,0,0,,
United Arab Emirates,2020-01-14,0,0,0,0,,
United Arab Emirates,2020-01-15,0,0,0,0,,
United Arab Emirates,2020-01-16,0,0,0,0,,
United Arab Emirates,2020-01-17,0,0,0,0,,
United Arab Emirates,2020-01-18,0,0,0,0,,
United Arab Emirates,2020-01-19,0,0,0,0,,
United Arab Emirates,2020-01-20,0,0,0,0,,
United Arab Emirates,2020-01-21,0,0,0,0,,
United Arab Emirates,2020-01-22,0,0,0,0,,
United Arab Emirates,2020-01-23,0,0,0,0,,
United Arab Emirates,2020-01-24,0,0,0,0,,
United Arab Emirates,2020-01-25,0,0,0,0,,
United Arab Emirates,2020-01-26,0,0,0,0,,
United Arab Emirates,2020-01-27,1,0,0.101,0,,
United Arab Emirates,2020-01-28,0,0,0,0,,
United Arab Emirates,2020-01-29,0,0,0,0,,
United Arab Emirates,2020-01-30,3,0,0.303,0,,
United Arab Emirates,2020-01-31,0,0,0,0,,
United Arab Emirates,2020-02-01,0,0,0,0,,
United Arab Emirates,2020-02-02,1,0,0.101,0,,
United Arab Emirates,2020-02-03,0,0,0,0,,
United Arab Emirates,2020-02-04,0,0,0,0,,
United Arab Emirates,2020-02-05,0,0,0,0,,
United Arab Emirates,2020-02-06,0,0,0,0,,
United Arab Emirates,2020-02-07,0,0,0,0,,
United Arab Emirates,2020-02-08,2,0,0.202,0,,
United Arab Emirates,2020-02-09,0,0,0,0,,
United Arab Emirates,2020-02-10,0,0,0,0,,
United Arab Emirates,2020-02-11,1,0,0.101,0,,
United Arab Emirates,2020-02-12,0,0,0,0,,
United Arab Emirates,2020-02-13,0,0,0,0,,
United Arab Emirates,2020-02-14,0,0,0,0,,
United Arab Emirates,2020-02-15,0,0,0,0,,
United Arab Emirates,2020-02-16,0,0,0,0,,
United Arab Emirates,2020-02-17,1,0,0.101,0,,
United Arab Emirates,2020-02-18,0,0,0,0,,
United Arab Emirates,2020-02-19,0,0,0,0,,
United Arab Emirates,2020-02-20,0,0,0,0,,
United Arab Emirates,2020-02-21,0,0,0,0,,
United Arab Emirates,2020-02-22,2,0,0.202,0,,
United Arab Emirates,2020-02-23,2,0,0.202,0,,
